file_name	title	author	datetime
eres-not-enough-evidence-yet-to-know-whether-unrest-in-kenosha-and-portland-will-affect-the-election.html	There’s Not Enough Evidence Yet To Know Whether Unrest In Kenosha  And Portland Will Affect The Election	Galen Druke	Aug. 31, 2020
mike-trout-finally-got-an-mvp-level-teammate-so-why-arent-the-angels-winning.html	Mike Trout Finally Got An MVP-Level Teammate. So Why Aren’t The Angels Winning?	Neil Paine	Aug. 31, 2020
-you-buy-that-backlash-against-the-protests-helps-trump.html	Do You Buy That … Backlash Against The Protests Helps Trump?	Nate Silver	Aug. 31, 2020
give-bostons-kemba-walker-a-double-pick-and-watch-him-work.html	Give Boston’s Kemba Walker A Double Pick And Watch Him Work	Michael Pina	Aug. 31, 2020
why-minnesota-could-be-the-next-midwestern-state-to-go-red.html	Why Minnesota Could Be The Next Midwestern State To Go Red	Nathaniel Rakich	Aug. 31, 2020
new-u-s-citizens-were-one-of-the-fastest-growing-voting-blocs-but-not-this-year.html	New U.S. Citizens Were One Of The Fastest-Growing Voting Blocs. But Not This Year.	Eileen Guo	Aug. 31, 2020
what-happened-in-the-nba-this-week.html	What Happened In The NBA This Week?		Aug. 28, 2020
at-trump-didnt-say-in-his-rnc-speech-is-as-important-as-what-he-did-say.html	What Trump Didn’t Say In His RNC Speech Is As Important As What He Did Say	Galen Druke	Aug. 28, 2020
separating-mlbs-buyers-from-sellers-at-the-weirdest-trade-deadline-ever.html	Separating MLB’s Buyers From Sellers At The Weirdest Trade Deadline Ever	Neil Paine	Aug. 28, 2020
can-you-cover-the-globe.html	Can You Cover The Globe?	Zach Wissner-Gross	Aug. 28, 2020
at-to-watch-for-on-the-final-night-of-the-rnc.html	What To Watch For On The Final Night Of The RNC	Tony Chow	Aug. 27, 2020
could-a-backlash-against-black-lives-matter-hurt-biden-the-two-dont-appear-linked-so-far.html	Could A Backlash Against Black Lives Matter Hurt Biden? The Two Don’t Appear Linked So Far.	Perry Bacon Jr.	Aug. 27, 2020
bidens-supporters-appear-way-more-likely-to-vote-by-mail-than-trumps-that-could-make-for-a-weird-election-night.html	Biden’s Voters Appear Far More Likely To Vote By Mail Than Trump’s. That Could Make For A Weird Election Night.	Nathaniel Rakich	Aug. 28, 2020
why-trumps-racist-appeals-might-be-less-effective-in-2020-than-they-were-in-2016.html	Why Trump’s Racist Appeals Might Be Less Effective In 2020 Than They Were In 2016	Dan Hopkins	Aug. 27, 2020
t-all-americans-can-get-a-covid-19-test-when-they-want-one.html	Not All Americans Can Get A COVID-19 Test When They Want One	Laura Bronner	Aug. 27, 2020
w-did-night-3-of-the-rnc-address-or-not-address-kenosha-and-hurricane-laura.html	How Did Night 3 Of The RNC Address (Or Not Address) Kenosha And Hurricane Laura?	Tony Chow	Aug. 27, 2020
why-a-strike-for-racial-justice-started-with-the-milwaukee-bucks-and-the-nba.html	Why A Strike For Racial Justice Started With The Milwaukee Bucks And The NBA	Neil Paine	Aug. 27, 2020
at-to-watch-for-on-night-3-of-the-rnc.html	What To Watch For On Night 3 Of The RNC	Galen Druke	Aug. 26, 2020
monster-games-in-the-nba-playoffs-arent-automatically-translating-to-wins.html	Monster Games In The NBA Playoffs Aren’t Automatically Translating To Wins	Jared Dubin	Aug. 26, 2020
theres-no-wnba-all-star-game-this-year-but-we-picked-the-rosters-anyway.html	There’s No WNBA All-Star Game This Year, But We Picked The Rosters Anyway	Howard Megdal	Aug. 26, 2020
almost-everyone-trump-endorses-wins-their-primary-but-is-he-padding-his-record.html	Almost Everyone Trump Endorses Wins Their Primary … But Is He Padding His Record?	Nathaniel Rakich	Aug. 26, 2020
d-night-2-of-the-rnc-violate-the-hatch-act-and-does-it-matter.html	Did Night 2 Of The RNC Violate The Hatch Act? And … Does It Matter?	Galen Druke	Aug. 26, 2020
fighting-didnt-stop-in-the-nhl-bubble.html	Fighting Didn’t Stop In The NHL Bubble	Josh Planos	Aug. 26, 2020
at-to-watch-for-on-night-2-of-the-rnc.html	What To Watch For On Night 2 Of The RNC	Galen Druke	Aug. 25, 2020
even-with-a-vaccine-the-economy-could-take-many-months-to-return-to-normal.html	Even With A Vaccine, The Economy Could Take Many Months To Return To Normal	Amelia Thomson-DeVeaux	Aug. 25, 2020
clevelands-league-leading-rotation-relies-on-homegrown-talent-from-a-single-draft.html	Cleveland’s League-Leading Rotation Relies On Homegrown Talent … From A Single Draft	Travis Sawchik	Aug. 25, 2020
o-were-republicans-trying-to-reach-on-night-1-of-the-rnc.html	Who Were Republicans Trying To Reach On Night 1 Of The RNC?	Galen Druke	Aug. 25, 2020
usps-mail-in-ballot-guidelines-2020-election.html	If You Wait Until Your State’s Deadline To Mail Your Ballot, You May Be Too Late	Nathaniel Rakich	Aug. 25, 2020
at-to-watch-for-on-night-1-of-the-rnc.html	What To Watch For On Night 1 Of The RNC	Galen Druke	Aug. 24, 2020
-you-buy-that-trumps-reelection-chances-are-improving.html	Do You Buy That … Trump’s Reelection Chances Are Improving?	Nate Silver	Aug. 24, 2020
lebron-and-ad-dominate-like-kobe-and-shaq-but-can-they-win-like-the-classic-lakers.html	LeBron And AD Dominate Like Kobe And Shaq. But Can They Win Like The Classic Lakers?	Robert O'Connell	Aug. 24, 2020
cuban-players-are-powering-the-white-sox.html	Cuban Players Are Powering The White Sox	Neil Paine	Aug. 24, 2020
no-sitting-president-was-as-far-behind-as-trump-going-into-the-conventions.html	No Sitting President Was As Far Behind As Trump Going Into The Conventions	Geoffrey Skelley	Aug. 24, 2020
why-there-are-so-few-moderate-republicans-left.html	Why There Are So Few Moderate Republicans Left	Lee Drutman	Aug. 24, 2020
es-biden-have-the-broad-appeal-he-thinks-he-does.html	Does Biden Have The Broad Appeal He Thinks He Does?	Galen Druke	Aug. 21, 2020
how-demar-derozan-has-kept-a-young-spurs-squad-afloat.html	How DeMar DeRozan Has Kept A Young Spurs Squad Afloat	James L. Jackson	Apr. 30, 2021
we-picked-the-nhls-best-and-worst-players-of-2021.html	We Picked The NHL’s Best And Worst Players Of 2021		Apr. 30, 2021
can-you-systematically-solve-a-friday-crossword.html	Can You Systematically Solve A Friday Crossword?	Zach Wissner-Gross	Apr. 30, 2021
at-bidens-big-speech-can-and-cant-accomplish.html	What We’ve Learned From Biden’s Big Speech And First 100 Days	Galen Druke	Apr. 30, 2021
bidens-betting-on-public-support-to-push-his-agenda-polls-show-his-big-spending-packages-have-it.html	Biden’s Betting On Public Support To Push His Agenda. Polls Show His Big Spending Packages Have It.	Nathaniel Rakich	Apr. 30, 2021
everything-you-need-to-know-about-the-special-election-in-texass-6th-district.html	Everything You Need To Know About The Special Election In Texas’s 6th District	Alex Samuels	Apr. 30, 2021
as-usual-the-tide-will-roll-through-the-drafts-first-round-but-do-alabama-alums-deliver-in-the-pros.html	Do Alabama Alums Deliver In The Pros?	Geoff Foster	Apr. 29, 2021
progressive-groups-are-getting-more-selective-in-targeting-incumbents-is-it-working.html	Progressive Groups Are Getting More Selective In Targeting Incumbents. Is It Working?	Nathaniel Rakich	Aug. 21, 2020
publicans-can-govern-without-winning-a-majority-that-threatens-our-entire-democracy.html	Our Democracy Gives Republicans An Unfair Advantage. That’s Threatening Majority Rule.	Laura Bronner	Apr. 29, 2021
bayern-looks-unbeatable-but-can-mbappe-push-psg-to-champions-league-glory.html	Bayern Looks Unbeatable. But Can Mbappé Push PSG To Champions League Glory?		Aug. 21, 2020
advantage-gop.html	Advantage, GOP	Laura Bronner	Apr. 29, 2021
can-you-corral-your-hamster.html	Can You Corral Your Hamster?	Zach Wissner-Gross	Aug. 21, 2020
fernando-tatis-jr-was-already-mashing-then-he-started-hitting-the-ball-harder.html	Fernando Tatís Jr. Was Already Mashing. Then He Started Hitting The Ball Harder.	Travis Sawchik	Aug. 21, 2020
when-joel-embiid-posts-up-the-celtics-are-ready.html	When Joel Embiid Posts Up, The Celtics Are Ready	Jared Dubin	Aug. 21, 2020
the-nbas-unluckiest-lottery-team-finally-got-a-good-bounce.html	The NBA’s Unluckiest Lottery Team Finally Got A Good Bounce	Neil Paine	Aug. 21, 2020
ericas-introduction-to-kamala-harris.html	America’s Introduction To Kamala Harris	Galen Druke	Aug. 20, 2020
why-have-nba-offenses-been-so-good-in-the-bubble.html	Why Have NBA Offenses Been So Good In The Bubble?	Mike Prada	Aug. 20, 2020
mookie-betts-is-playing-like-an-mvp-and-the-dodgers-have-needed-it.html	Mookie Betts Is Playing Like An MVP — And The Dodgers Have Needed It	Neil Paine	Aug. 20, 2020
biden-had-to-fight-for-the-presidential-nomination-but-most-vps-have-to.html	Biden Had To Fight For The Presidential Nomination. But Most VPs Have To.	Julia Azari	Aug. 20, 2020
how-clintons-loss-paved-the-way-for-biden.html	How Clinton’s Loss Paved The Way For Biden	Seth Masket	Aug. 20, 2020
e-democratic-party-wants-you-to-think-it-has-17-rising-stars.html	The Democratic Party Wants You To Think It Has 17 Rising Stars	Galen Druke	Aug. 19, 2020
support-for-black-lives-matter-surged-during-protests-but-is-waning-among-white-americans.html	Support For Black Lives Matter Surged During Protests, But Is Waning Among White Americans	Michael Tesler	Aug. 19, 2020
why-are-the-wnbas-home-teams-feeling-so-at-home-in-the-bubble.html	Why Are The WNBA’s ‘Home’ Teams Feeling So At Home In The Bubble?	Howard Megdal	Aug. 19, 2020
who-made-the-most-of-the-nba-restart.html	Who Made The Most Of The NBA Restart?	Neil Paine	Aug. 19, 2020
women-won-the-right-to-vote-100-years-ago-they-didnt-start-voting-differently-from-men-until-1980.html	Women Won The Right To Vote 100 Years Ago. They Didn’t Start Voting Differently From Men Until 1980.	Amelia Thomson-DeVeaux	Aug. 19, 2020
when-can-schools-safely-reopen-the-answer-is-part-science-part-guesswork.html	When Can Schools Safely Reopen? The Answer Is Part Science, Part Guesswork.	Kaleigh Rogers	Aug. 19, 2020
mocrats-try-to-unify-a-party-spanning-from-sanders-to-kasich.html	Sanders And Kasich’s DNC Speeches Show Democrats Are Going After All Kinds Of Voters	Galen Druke	Aug. 18, 2020
carmelo-anthonys-on-court-cussing-has-tv-networks-playing-defense.html	Carmelo Anthony’s On-Court Cussing Has TV Networks Playing Defense	Chris Herring	Aug. 18, 2020
what-can-lebrons-previous-top-seeded-teams-tell-us-about-this-one.html	What Can LeBron’s Previous Top-Seeded Teams Tell Us About This One?	Andres Waters	Aug. 18, 2020
after-manchester-citys-big-loss-whos-the-favorite-to-win-the-champions-league.html	After Manchester City’s Big Loss, Who’s The Favorite To Win The Champions League?	Terrence Doyle	Aug. 18, 2020
what-to-watch-in-todays-elections-in-alaska-florida-and-wyoming.html	What To Watch In Today’s Elections In Alaska, Florida And Wyoming	Geoffrey Skelley	Aug. 18, 2020
vethirtyeight-debate-club-do-we-even-need-political-conventions-anymore.html	FiveThirtyEight Debate Club: Do We Even Need Political Conventions Anymore?		Aug. 17, 2020
-you-buy-that-trump-still-has-a-clear-path-to-re-election.html	Do You Buy That … Trump Still Has A Clear Path To Re-election?	Nate Silver	Aug. 17, 2020
the-raptors-defense-is-almost-never-the-same-but-its-always-really-good.html	The Raptors’ Defense Is Almost Never The Same, But It’s Always Really Good	Jared Dubin	Aug. 17, 2020
what-really-gives-left-handed-pitchers-their-edge.html	What Really Gives Left-Handed Pitchers Their Edge?	Guy Molyneux	Aug. 17, 2020
when-conventions-have-mattered.html	Why Conventions Still Matter	Julia Azari	Aug. 17, 2020
our-election-forecast-didnt-say-what-i-thought-it-would.html	Our Election Forecast Didn’t Say What I Thought It Would	Nate Silver	Aug. 17, 2020
te-silver-introduces-the-2020-election-forecast.html	Nate Silver Introduces The 2020 Election Forecast	Nate Silver	Aug. 14, 2020
these-3-breakout-stars-are-making-the-most-of-the-wnba-bubble.html	These 3 Breakout Stars Are Making The Most Of The WNBA Bubble	Howard Megdal	Aug. 14, 2020
mvp-voting-has-never-been-more-boring.html	MVP Voting Has Never Been More Boring	Owen Phillips	Aug. 14, 2020
are-you-hip-enough-to-be-square.html	Are You Hip Enough To Be Square?	Zach Wissner-Gross	Aug. 14, 2020
bidens-pledge-to-choose-a-woman-for-vp-was-popular-and-so-is-harris.html	Biden’s Pledge To Choose A Woman For VP Was Popular — And So Is Harris	Geoffrey Skelley	Aug. 14, 2020
why-were-planning-for-an-election-day-that-could-last-months.html	Why We’re Planning For An Election Day That Could Last Months	Nathaniel Rakich	Aug. 14, 2020
first-the-new-york-rangers-made-the-postseason-then-they-got-the-no-1-draft-pick.html	First The New York Rangers Made The Postseason. Then They Got The No. 1 Draft Pick.	Julian McKenzie	Aug. 13, 2020
the-as-arent-just-scrappy-theyve-got-stars.html	The A’s Aren’t Just Scrappy. They’ve Got Stars.	Travis Sawchik	Aug. 13, 2020
the-suns-are-on-fire-the-sixers-are-reeling-and-other-lessons-from-the-nba-bubble.html	The Suns Are On Fire, The Sixers Are Reeling, And Other Lessons From The NBA Bubble		Aug. 13, 2020
how-we-designed-the-look-of-our-2020-forecast.html	How We Designed The Look Of Our 2020 Forecast	Anna Wiederkehr	Aug. 13, 2020
could-kamala-harris-win-the-presidency-in-2024-heres-what-history-tells-us.html	Could Kamala Harris Win The Presidency In 2024? Here’s What History Tells Us.	Geoffrey Skelley	Aug. 13, 2020
del-talk-how-the-2020-presidential-forecast-works.html	Model Talk: How The 2020 Presidential Forecast Works	Nate Silver	Aug. 12, 2020
the-miami-heats-dynamic-duo-could-make-noise-in-the-playoffs.html	The Miami Heat’s Dynamic Duo Could Make Noise In The Playoffs	Michael Pina	Aug. 12, 2020
how-fivethirtyeights-2020-presidential-forecast-works-and-whats-different-because-of-covid-19.html	How FiveThirtyEight’s 2020 Presidential Forecast Works — And What’s Different Because Of COVID-19	Nate Silver	Aug. 12, 2020
its-way-too-soon-to-count-trump-out.html	It’s Way Too Soon To Count Trump Out	Nate Silver	Aug. 12, 2020
at-a-biden-harris-ticket-says-about-the-democratic-party.html	What A Biden-Harris Ticket Says About The Democratic Party	Galen Druke	Aug. 11, 2020
kamala-harris-biden-vice-president.html	Kamala Harris Is Biden’s VP Pick — Here’s What It Means For The Election And Beyond	Perry Bacon Jr.	Aug. 11, 2020
what-economists-fear-will-happen-without-more-unemployment-aid.html	What Economists Fear Will Happen Without More Unemployment Aid	Amelia Thomson-DeVeaux	Aug. 11, 2020
with-a-healthy-jusuf-nurkic-the-trail-blazers-are-on-the-cusp-of-the-playoffs.html	With A Healthy Jusuf Nurkić, The Trail Blazers Are On The Cusp Of The Playoffs	Jared Dubin	Aug. 11, 2020
w-bidens-standing-in-the-polls-compares-to-clintons-at-this-point-in-2016.html	How Biden’s Standing In The Polls Compares To Clinton’s At This Point In 2016	Galen Druke	Aug. 11, 2020
can-the-hurricanes-win-the-stanley-cup-with-mediocre-goaltending.html	Can The Hurricanes Win The Stanley Cup With Mediocre Goaltending?	Terrence Doyle	Aug. 11, 2020
what-you-need-to-know-about-todays-elections-in-minnesota-and-georgia.html	What You Need To Know About Today’s Elections In Minnesota And Georgia	Geoffrey Skelley	Aug. 11, 2020
five-ways-trump-and-gop-officials-are-undermining-the-election-process.html	Five Ways Trump And GOP Officials Are Undermining The Election Process	Perry Bacon Jr.	Aug. 11, 2020
politics-podcast-the-veepstakes-are-almost-over.html	Politics Podcast: The Veepstakes Are Almost Over	Galen Druke	Aug. 10, 2020
our-new-metric-shows-how-good-nfl-receivers-are-at-creating-separation.html	Our New Metric Shows How Good NFL Receivers Are At Creating Separation	Josh Hermsmeyer	Aug. 10, 2020
notre-dame-didnt-want-to-join-a-conference-but-the-acc-could-just-help-it-win.html	Notre Dame Didn’t Want To Join A Conference. But The ACC Could Have Helped It Win.	Jake Lourim	Aug. 10, 2020
-you-buy-that-kamala-harris-is-most-likely-to-become-bidens-running-mate.html	Do You Buy That … Kamala Harris Is Most Likely To Become Biden’s Running Mate?	Nate Silver	Aug. 10, 2020
why-gop-senators-are-sticking-with-trump-even-though-it-might-hurt-them-in-november.html	Why GOP Senators Are Sticking With Trump — Even Though It Might Hurt Them In November	Matt Grossmann	Aug. 10, 2020
yes-unemployment-fell-but-the-recovery-seems-to-be-slowing-down.html	Yes, Unemployment Fell. But The Recovery Seems To Be Slowing Down.	Neil Paine	Aug. 7, 2020
were-hiring-a-part-time-video-and-motion-graphics-producer.html	We’re Hiring A Part-Time Video And Motion Graphics Producer	Anna Rothschild	Aug. 7, 2020
bad-teams-may-be-posing-as-good-teams-in-a-60-game-baseball-season.html	Bad Teams May Be Posing As Good Teams In A 60-Game Baseball Season	Neil Paine	Aug. 7, 2020
the-best-players-opting-out-of-the-nfl-nba-wnba-nhl-and-mlb-in-2020.html	The Best Players Opting Out Of The NFL, NBA, WNBA, NHL And MLB In 2020	Neil Paine	Aug. 7, 2020
